----------------------------------------------------------.
Numero Intentos:100
NPI: Numero iteraciones promedio.
TP: Tiempo Promedio.
TE: Tasa de exito.
DPR: Desviación porcentual relativa.
----------------------------------------------------------.
NOMBRE              |FUNCION             |ALGORITMO                     |DIMENSION |NPI     |TE      |MEJOR OPTIMO  |PROM OPTIMOS|DPR     |TP        |EVALUACIONES   

#====================================================================================================|6172407.0

1000_25_1.txt       |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |0,060000|6172407,00    |6166042,65  |0,103110|118414,00 |0,000000       
1000_25_1.txt       |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |1,000000|6172407,00    |6172407,00  |0,000000|59969,00  |0,000000       
1000_25_1.txt       |FJSGVNS             |JSGVNS-Int[20]                |1000      |20,00   |0,000000|6165550,00    |6164670,82  |0,125335|116322,00 |0,000000       


#====================================================================================================|229941.0

1000_25_2.txt       |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |0,830000|229941,00     |229931,40   |0,004175|121000,00 |0,000000       
1000_25_2.txt       |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |1,000000|229941,00     |229941,00   |0,000000|148908,00 |0,000000       
1000_25_2.txt       |FJSGVNS             |JSGVNS-Int[20]                |1000      |20,00   |0,000000|229837,00     |229602,44   |0,147238|17162,00  |0,000000       


#====================================================================================================|172418.0

1000_25_3.txt       |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |1,000000|172418,00     |172418,00   |0,000000|106607,00 |0,000000       
1000_25_3.txt       |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |1,000000|172418,00     |172418,00   |0,000000|109557,00 |0,000000       
1000_25_3.txt       |FJSGVNS             |JSGVNS-Int[20]                |1000      |20,00   |0,130000|172418,00     |172329,89   |0,051103|27628,00  |0,000000       


#====================================================================================================|367426.0

1000_25_4.txt       |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |0,940000|367426,00     |367422,64   |0,000914|128143,00 |0,000000       
1000_25_4.txt       |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |1,000000|367426,00     |367426,00   |0,000000|146333,00 |0,000000       
1000_25_4.txt       |FJSGVNS             |JSGVNS-Int[20]                |1000      |1,000000|1,000000|367426,00     |367426,00   |0,000000|140,00    |0,000000       


#====================================================================================================|4885611.0

1000_25_5.txt       |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |0,000000|4885275,00    |4885224,43  |0,007912|137218,00 |0,000000       
1000_25_5.txt       |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |0,100000|4885611,00    |4885393,67  |0,004448|149401,00 |0,000000       
1000_25_5.txt       |FJSGVNS             |JSGVNS-Int[20]                |1000      |20,00   |0,000000|4883553,00    |4881967,47  |0,074577|183891,00 |0,000000       


#====================================================================================================|15689.0

1000_25_6.txt       |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |1,000000|15689,00      |15689,00    |0,000000|72698,00  |0,000000       
1000_25_6.txt       |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |1,000000|15689,00      |15689,00    |0,000000|38751,00  |0,000000       
1000_25_6.txt       |FJSGVNS             |JSGVNS-Int[20]                |1000      |20,00   |0,070000|15689,00      |15507,99    |1,153738|10255,00  |0,000000       


#====================================================================================================|4945810.0

1000_25_7.txt       |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |0,000000|4944857,00    |4944805,46  |0,020311|141916,00 |0,000000       
1000_25_7.txt       |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |1,000000|4945810,00    |4945810,00  |0,000000|143492,00 |0,000000       
1000_25_7.txt       |FJSGVNS             |JSGVNS-Int[20]                |1000      |20,00   |0,000000|4943661,00    |4941570,85  |0,085712|180035,00 |0,000000       


#====================================================================================================|1710198.0

1000_25_8.txt       |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |0,600000|1710198,00    |1710165,70  |0,001889|153987,00 |0,000000       
1000_25_8.txt       |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |0,860000|1710198,00    |1710188,76  |0,000540|170249,00 |0,000000       
1000_25_8.txt       |FJSGVNS             |JSGVNS-Int[20]                |1000      |20,00   |0,000000|1709844,00    |1709162,99  |0,060520|41920,00  |0,000000       


#====================================================================================================|496315.0

1000_25_9.txt       |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |1,000000|496315,00     |496315,00   |0,000000|130449,00 |0,000000       
1000_25_9.txt       |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |1,000000|496315,00     |496315,00   |0,000000|144395,00 |0,000000       
1000_25_9.txt       |FJSGVNS             |JSGVNS-Int[20]                |1000      |1,000000|1,000000|496315,00     |496315,00   |0,000000|180,00    |0,000000       


#====================================================================================================|1173792.0

1000_25_10.txt      |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |0,870000|1173792,00    |1173788,48  |0,000300|162059,00 |0,000000       
1000_25_10.txt      |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |1,000000|1173792,00    |1173792,00  |0,000000|175410,00 |0,000000       
1000_25_10.txt      |FJSGVNS             |JSGVNS-Int[20]                |1000      |20,00   |0,000000|1173582,00    |1173033,72  |0,064601|28704,00  |0,000000       


#====================================================================================================|5663590.0

1000_50_1.txt       |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |0,630000|5663590,00    |5663567,77  |0,000393|168466,00 |0,000000       
1000_50_1.txt       |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |1,000000|5663590,00    |5663590,00  |0,000000|146791,00 |0,000000       
1000_50_1.txt       |FJSGVNS             |JSGVNS-Int[20]                |1000      |20,00   |0,020000|5663590,00    |5662906,20  |0,012074|141088,00 |0,000000       


#====================================================================================================|180831.0

1000_50_2.txt       |Cuadratica          |IHEAIHEA_M                    |1000      |96,00   |0,980000|180831,00     |180830,66   |0,000188|107327,00 |0,000000       
1000_50_2.txt       |Cuadratica          |IHEAIHEA_A                    |1000      |96,00   |1,000000|180831,00     |180831,00   |0,000000|101526,00 |0,000000       
1000_50_2.txt       |FJSGVNS             |JSGVNS-Int[20]                |1000      |20,00   |0,050000|180831,00     |180824,35   |0,003677|14767,00  |0,000000       


