tabu => if ((frx >= fmin) && (((vcx >= vmin)) || ((vcx == vmin) && (frx >= fmax)))) { 
hiperplanos descent => seq-vns
commit:147e4d591a
----------------------------------------------------------.
Numero Intentos:100
NPI: Numero iteraciones promedio.
TP: Tiempo Promedio.
TE: Tasa de exito.
DPR: Desviación porcentual relativa.
----------------------------------------------------------.
NOMBRE              |FUNCION             |ALGORITMO                     |DIMENSION |NPI     |TE      |MEJOR OPTIMO  |PROM OPTIMOS|DPR     |TP        |EVALUACIONES   

#====================================================================================================|29140.0

jeu_300_25_1.txt    |Cuadratica          |IHEAIHEA_M                    | 300      |82,00   |1,000000|29140,00      |29140,00    |0,000000|6632,00   |0,000000       
jeu_300_25_1.txt    |Cuadratica          |IHEAIHEA_A                    | 300      |82,00   |1,000000|29140,00      |29140,00    |0,000000|5074,00   |0,000000       
jeu_300_25_1.txt    |FJSGVNS             |JSGVNS-Int[20]                | 300      |20,00   |0,020000|29140,00      |29073,18    |0,229307|2664,00   |0,000000       


#====================================================================================================|281990.0

jeu_300_25_2.txt    |Cuadratica          |IHEAIHEA_M                    | 300      |82,00   |0,960000|281990,00     |281989,32   |0,000241|7052,00   |0,000000       
jeu_300_25_2.txt    |Cuadratica          |IHEAIHEA_A                    | 300      |82,00   |0,970000|281990,00     |281989,49   |0,000181|6282,00   |0,000000       
jeu_300_25_2.txt    |FJSGVNS             |JSGVNS-Int[20]                | 300      |20,00   |0,010000|281990,00     |281646,89   |0,121675|3802,00   |0,000000       


#====================================================================================================|444759.0

jeu_300_25_4.txt    |Cuadratica          |IHEAIHEA_M                    | 300      |82,00   |0,860000|444759,00     |444752,57   |0,001446|6517,00   |0,000000       
jeu_300_25_4.txt    |Cuadratica          |IHEAIHEA_A                    | 300      |82,00   |0,280000|444759,00     |444734,52   |0,005504|4845,00   |0,000000       
jeu_300_25_4.txt    |FJSGVNS             |JSGVNS-Int[20]                | 300      |20,00   |0,000000|444725,00     |444253,98   |0,113549|7027,00   |0,000000       


#====================================================================================================|14988.0

jeu_300_25_5.txt    |Cuadratica          |IHEAIHEA_M                    | 300      |82,00   |0,990000|14988,00      |14987,47    |0,003536|6174,00   |0,000000       
jeu_300_25_5.txt    |Cuadratica          |IHEAIHEA_A                    | 300      |82,00   |1,000000|14988,00      |14988,00    |0,000000|4724,00   |0,000000       
jeu_300_25_5.txt    |FJSGVNS             |JSGVNS-Int[20]                | 300      |20,00   |0,000000|14935,00      |14935,00    |0,353616|2336,00   |0,000000       


#====================================================================================================|269782.0

jeu_300_25_6.txt    |Cuadratica          |IHEAIHEA_M                    | 300      |82,00   |0,930000|269782,00     |269776,87   |0,001902|6960,00   |0,000000       
jeu_300_25_6.txt    |Cuadratica          |IHEAIHEA_A                    | 300      |82,00   |1,000000|269782,00     |269782,00   |0,000000|5594,00   |0,000000       
jeu_300_25_6.txt    |FJSGVNS             |JSGVNS-Int[20]                | 300      |20,00   |0,110000|269782,00     |269690,43   |0,033942|5207,00   |0,000000       


#====================================================================================================|485263.0

jeu_300_25_7.txt    |Cuadratica          |IHEAIHEA_M                    | 300      |82,00   |0,250000|485263,00     |485065,80   |0,040638|6684,00   |0,000000       
jeu_300_25_7.txt    |Cuadratica          |IHEAIHEA_A                    | 300      |82,00   |0,190000|485263,00     |485237,89   |0,005175|3645,00   |0,000000       
jeu_300_25_7.txt    |FJSGVNS             |JSGVNS-Int[20]                | 300      |20,00   |0,000000|484900,00     |484392,57   |0,179373|5381,00   |0,000000       


#====================================================================================================|9343.0

jeu_300_25_8.txt    |Cuadratica          |IHEAIHEA_M                    | 300      |82,00   |1,000000|9343,00       |9343,00     |0,000000|5750,00   |0,000000       
jeu_300_25_8.txt    |Cuadratica          |IHEAIHEA_A                    | 300      |82,00   |1,000000|9343,00       |9343,00     |0,000000|3742,00   |0,000000       
jeu_300_25_8.txt    |FJSGVNS             |JSGVNS-Int[20]                | 300      |20,00   |1,000000|9343,00       |9343,00     |0,000000|1975,00   |0,000000       


#====================================================================================================|250761.0

jeu_300_25_9.txt    |Cuadratica          |IHEAIHEA_M                    | 300      |82,00   |0,960000|250761,00     |250760,60   |0,000160|7292,00   |0,000000       
jeu_300_25_9.txt    |Cuadratica          |IHEAIHEA_A                    | 300      |82,00   |0,980000|250761,00     |250759,26   |0,000694|7285,00   |0,000000       
jeu_300_25_9.txt    |FJSGVNS             |JSGVNS-Int[20]                | 300      |20,00   |0,010000|250761,00     |250320,87   |0,175518|4435,00   |0,000000       


#====================================================================================================|383377.0

jeu_300_25_10.txt   |Cuadratica          |IHEAIHEA_M                    | 300      |82,00   |1,000000|383377,00     |383377,00   |0,000000|6711,00   |0,000000       
jeu_300_25_10.txt   |Cuadratica          |IHEAIHEA_A                    | 300      |82,00   |1,000000|383377,00     |383377,00   |0,000000|4518,00   |0,000000       
jeu_300_25_10.txt   |FJSGVNS             |JSGVNS-Int[20]                | 300      |20,00   |0,030000|383377,00     |383053,83   |0,084296|5505,00   |0,000000       


#====================================================================================================|228681.0

jeu_300_25_11.txt   |Cuadratica          |IHEAIHEA_M                    | 300      |82,00   |0,990000|228681,00     |228680,34   |0,000289|7352,00   |0,000000       
jeu_300_25_11.txt   |Cuadratica          |IHEAIHEA_A                    | 300      |82,00   |0,980000|228681,00     |228679,68   |0,000577|6463,00   |0,000000       
